,prop_id,year,date,week,team1,team2,spread,team1_pick_pct,team2_pick_pct,score1,score2,winner,spread_winner
237,2019_Cardinals_Seahawks_16,2019,,16,Cardinals,Seahawks,-9.5,0.35,0.65,27,13,Cardinals,Cardinals
238,2019_Chiefs_Bears_16,2019,,16,Chiefs,Bears,5.5,0.83,0.17,26,3,Chiefs,Chiefs
239,2019_Packers_Vikings_16,2019,,16,Packers,Vikings,-4.5,0.67,0.33,23,10,Packers,Packers
240,2019_Falcons_Buccaneers_17,2019,,17,Falcons,Buccaneers,-1.5,0.59,0.41,28,22,Falcons,Falcons
241,2019_Jets_Bills_17,2019,,17,Jets,Bills,-1.5,0.21,0.79,13,6,Jets,Jets
242,2019_Bears_Vikings_17,2019,,17,Bears,Vikings,-6.5,0.42,0.58,21,19,Bears,Bears
243,2019_Browns_Bengals_17,2019,,17,Browns,Bengals,2.5,0.78,0.22,23,33,Bengals,Bengals
244,2019_Packers_Lions_17,2019,,17,Packers,Lions,10.5,0.65,0.35,23,20,Packers,Lions
245,2019_Chargers_Chiefs_17,2019,,17,Chargers,Chiefs,-7.5,0.17,0.83,21,31,Chiefs,Chiefs
246,2019_Dolphins_Patriots_17,2019,,17,Dolphins,Patriots,-15.5,0.66,0.34,27,24,Dolphins,Dolphins
247,2019_Saints_Panthers_17,2019,,17,Saints,Panthers,13.5,0.6,0.4,42,10,Saints,Saints
248,2019_Washington_Cowboys_17,2019,,17,Washington,Cowboys,-10.5,0.59,0.41,16,47,Cowboys,Cowboys
249,2019_Raiders_Broncos_17,2019,,17,Raiders,Broncos,-3.5,0.6,0.4,15,16,Broncos,Raiders
250,2019_Titans_Texans_17,2019,,17,Titans,Texans,4.5,0.44,0.56,35,14,Titans,Titans
251,2019_Colts_Jaguars_17,2019,,17,Colts,Jaguars,3.5,0.81,0.19,20,38,Jaguars,Jaguars
252,2019_Cardinals_Rams_17,2019,,17,Cardinals,Rams,-7.5,0.47,0.53,24,31,Rams,Cardinals
253,2019_Eagles_Giants_17,2019,,17,Eagles,Giants,4.5,0.66,0.34,34,17,Eagles,Eagles
254,2019_Steelers_Ravens_17,2019,,17,Steelers,Ravens,2.5,0.35,0.65,10,28,Ravens,Ravens
255,2019_49ers_Seahawks_17,2019,,17,49ers,Seahawks,3.5,0.49,0.51,26,21,49ers,49ers
